timestamps,open,high,low,close,volume,amount
2025-12-02 02:30:00,98858.49,98886.64,98426.96,98534.54,2.6771,264224.9907
2025-12-02 02:35:00,98534.54,99255.26,98517.51,99220.14,2.8864,285399.1118
2025-12-02 02:40:00,99220.14,99273.51,99156.91,99259.89,3.6959,366778.9747
2025-12-02 02:45:00,99259.89,99378.81,98862.19,99025.84,3.135,310811.8014
2025-12-02 02:50:00,99025.84,99217.71,98663.54,98698.05,5.6162,555233.3372
2025-12-02 02:55:00,98698.05,98772.53,98688.99,98696.25,2.6236,258943.0421
2025-12-02 03:00:00,98696.25,98994.24,98672.5,98968.38,2.9021,286823.4714
2025-12-02 03:05:00,98968.38,99056.75,98754.47,98770.02,3.4447,340572.9091
2025-12-02 03:10:00,98770.02,99008.99,98767.52,98929.0,2.5114,248250.5349
2025-12-02 03:15:00,98929.0,99293.68,98926.77,99251.28,3.5222,349016.0581
2025-12-02 03:20:00,99251.28,99715.25,99250.35,99665.22,4.1398,411736.778
2025-12-02 03:25:00,99665.22,99692.59,99292.25,99346.75,2.7337,272020.9131
2025-12-02 03:30:00,99346.75,99411.0,99340.45,99363.64,3.1081,308808.5644
2025-12-02 03:35:00,99363.64,99559.55,99279.63,99382.85,2.6801,266331.1723
2025-12-02 03:40:00,99382.85,99436.51,98885.77,99022.19,4.0235,399136.6094
2025-12-02 03:45:00,99022.19,99155.04,98945.54,98958.78,2.9214,289186.5847
2025-12-02 03:50:00,98958.78,98985.72,98742.17,98776.67,2.713,268230.1474
2025-12-02 03:55:00,98776.67,98824.53,98737.83,98824.26,3.9883,394046.6726
2025-12-02 04:00:00,98824.26,99238.22,98597.11,99105.77,3.6679,362993.7701
2025-12-02 04:05:00,99105.77,99125.82,98595.44,98699.38,4.7525,470032.0731
2025-12-02 04:10:00,98699.38,98927.25,98648.17,98859.7,5.7388,566876.31
2025-12-02 04:15:00,98859.7,98894.56,98566.33,98697.7,2.7292,269586.8214
2025-12-02 04:20:00,98697.7,98749.16,98682.54,98693.17,3.7163,366785.4054
2025-12-02 04:25:00,98693.17,99061.58,98690.74,99047.45,3.6666,362516.3754
2025-12-02 04:30:00,99047.45,99126.32,98900.33,98915.73,4.6396,459238.495
2025-12-02 04:35:00,98915.73,99059.37,98378.19,98508.62,2.7617,272608.9296
2025-12-02 04:40:00,98508.62,98600.82,98257.31,98310.89,4.7825,470645.8536
2025-12-02 04:45:00,98310.89,98554.09,98120.01,98510.83,3.2571,320538.3186
2025-12-02 04:50:00,98510.83,98756.74,98395.42,98730.15,4.4519,439047.4792
2025-12-02 04:55:00,98730.15,98806.58,98689.28,98739.63,3.3471,330479.907
2025-12-02 05:00:00,98739.63,99348.24,98707.16,99336.03,2.7309,270457.4925
2025-12-02 05:05:00,99336.03,99422.9,98827.69,98934.58,3.3211,329240.0247
2025-12-02 05:10:00,98934.58,98982.36,98518.6,98623.85,3.3987,335720.083
2025-12-02 05:15:00,98623.85,98985.93,98497.65,98918.55,4.3767,432288.6575
2025-12-02 05:20:00,98918.55,98940.88,98704.66,98822.79,3.1953,315920.2249
2025-12-02 05:25:00,98822.79,99150.77,98765.56,98957.95,3.6598,361918.9995
2025-12-02 05:30:00,98957.95,98998.8,98821.82,98974.88,3.1348,310239.3867
2025-12-02 05:35:00,98974.88,99230.4,98942.37,99134.71,3.549,351546.6559
2025-12-02 05:40:00,99134.71,99310.15,98641.1,98823.98,3.879,383941.9104
2025-12-02 05:45:00,98823.98,98848.6,98731.06,98758.38,3.5197,347712.5057
2025-12-02 05:50:00,98758.38,99065.28,98743.53,99013.32,2.8532,282143.578
2025-12-02 05:55:00,99013.32,99156.55,98895.73,98939.45,3.4186,338360.3943
2025-12-02 06:00:00,98939.45,99240.9,98923.33,99136.2,4.121,408138.8385
2025-12-02 06:05:00,99136.2,99313.26,99089.04,99255.07,3.233,320695.0413
2025-12-02 06:10:00,99255.07,99625.7,99227.49,99623.79,4.6278,460182.697
2025-12-02 06:15:00,99623.79,99929.19,99573.09,99695.75,4.701,468495.9379
2025-12-02 06:20:00,99695.75,99955.34,99580.02,99921.06,3.3415,333507.456
2025-12-02 06:25:00,99921.06,100031.16,99860.77,99879.56,3.5632,355959.845
2025-12-02 06:30:00,99879.56,99932.47,99555.76,99705.61,2.9933,298713.0747
2025-12-02 06:35:00,99705.61,99745.51,99240.91,99347.9,3.2622,324679.0328
2025-12-02 06:40:00,99347.9,99349.21,99237.81,99307.96,3.3104,328810.2673
2025-12-02 06:45:00,99307.96,99345.46,99192.63,99271.93,3.0468,302518.8665
2025-12-02 06:50:00,99271.93,99520.44,99117.63,99487.06,2.9995,298093.2861
2025-12-02 06:55:00,99487.06,99637.68,99360.06,99554.12,4.701,467847.3977
2025-12-02 07:00:00,99554.12,99667.25,99049.25,99098.47,5.6977,565936.2999
2025-12-02 07:05:00,99098.47,99114.93,98793.41,98930.72,5.0076,495827.0625
2025-12-02 07:10:00,98930.72,99650.81,98839.54,99542.56,3.2407,321592.0672
2025-12-02 07:15:00,99542.56,99824.49,99469.25,99775.0,2.5042,249567.3062
2025-12-02 07:20:00,99775.0,99815.69,99661.55,99724.05,3.6941,368487.8641
2025-12-02 07:25:00,99724.05,99883.15,99621.59,99750.5,2.7421,273487.0329
2025-12-02 07:30:00,99750.5,99918.07,99528.59,99535.99,2.6522,264272.2683
2025-12-02 07:35:00,99535.99,100044.69,99444.24,99987.92,4.8176,480614.7745
2025-12-02 07:40:00,99987.92,100406.76,99967.54,100354.19,3.6993,370562.6872
2025-12-02 07:45:00,100354.19,100452.52,100072.11,100242.13,4.4291,444226.003
2025-12-02 07:50:00,100242.13,100343.14,100082.43,100095.12,4.7105,471849.2379
2025-12-02 07:55:00,100095.12,100205.47,100053.14,100192.16,4.4934,449983.319
2025-12-02 08:00:00,100192.16,100394.65,100086.67,100346.54,6.0903,610673.2114
2025-12-02 08:05:00,100346.54,100506.59,100188.24,100338.26,3.0714,308188.6611
2025-12-02 08:10:00,100338.26,100380.59,100066.99,100156.98,2.8772,288436.4451
2025-12-02 08:15:00,100156.98,100498.02,100147.95,100387.17,2.7546,276208.6703
2025-12-02 08:20:00,100387.17,100461.87,100102.34,100122.75,2.9592,296675.1638
2025-12-02 08:25:00,100122.75,100469.74,99988.24,100397.16,2.8389,284628.444
2025-12-02 08:30:00,100397.16,100464.68,100171.69,100390.73,3.6051,361925.87
2025-12-02 08:35:00,100390.73,100638.12,100384.67,100612.64,3.1449,316070.1665
2025-12-02 08:40:00,100612.64,100660.55,100069.42,100141.01,4.0679,408319.0565
2025-12-02 08:45:00,100141.01,100351.57,100098.97,100229.2,2.5446,254926.1935
2025-12-02 08:50:00,100229.2,100334.27,99677.61,99743.55,3.5128,351233.6937
2025-12-02 08:55:00,99743.55,99906.74,99652.36,99803.57,2.5771,257126.4189
2025-12-02 09:00:00,99803.57,99994.3,99787.72,99931.96,2.9588,295487.2186
2025-12-02 09:05:00,99931.96,99939.71,99587.66,99683.85,6.1517,613987.1013
2025-12-02 09:10:00,99683.85,99895.61,99471.86,99814.4,3.7622,375272.5158
2025-12-02 09:15:00,99814.4,100184.98,99812.54,99999.81,3.41,340683.5971
2025-12-02 09:20:00,99999.81,100123.54,99886.83,99944.94,3.499,349802.3302
2025-12-02 09:25:00,99944.94,100030.69,99789.18,99800.19,4.5308,452507.4222
2025-12-02 09:30:00,99800.19,99919.61,99773.98,99896.92,4.454,444724.3355
2025-12-02 09:35:00,99896.92,100168.6,99880.7,100161.58,6.4914,649328.3461
2025-12-02 09:40:00,100161.58,100319.19,100123.15,100251.35,3.9356,394368.286
2025-12-02 09:45:00,100251.35,100415.24,100168.42,100285.42,3.3352,334413.1332
2025-12-02 09:50:00,100285.42,100947.04,100245.05,100849.01,4.1013,412453.3597
2025-12-02 09:55:00,100849.01,100946.96,100805.02,100869.54,3.5579,358851.8516
2025-12-02 10:00:00,100869.54,100963.05,100644.47,100674.8,3.0046,302776.0964
2025-12-02 10:05:00,100674.8,100713.18,100199.99,100386.33,3.8344,385476.0224
2025-12-02 10:10:00,100386.33,100521.22,100379.13,100393.62,3.0655,307741.9355
2025-12-02 10:15:00,100393.62,100432.32,100056.8,100073.65,3.7322,374088.2234
2025-12-02 10:20:00,100073.65,100664.19,100021.45,100430.13,2.9072,291456.8471
2025-12-02 10:25:00,100430.13,100520.64,100399.54,100488.7,2.8693,288243.3468
2025-12-02 10:30:00,100488.7,100658.7,100397.66,100539.48,3.9248,394502.5389
2025-12-02 10:35:00,100539.48,100947.47,100347.48,100936.75,3.2598,328383.8361
2025-12-02 10:40:00,100936.75,101331.58,100845.97,101329.49,3.131,316644.6246
2025-12-02 10:45:00,101329.49,101635.02,101307.7,101585.03,2.9585,300164.3991
2025-12-02 10:50:00,101585.03,101669.36,101318.12,101465.64,2.9029,294717.9518
2025-12-02 10:55:00,101465.64,101975.57,101374.47,101836.14,3.0395,308970.4568
2025-12-02 11:00:00,101836.14,101961.7,101753.31,101959.48,2.9054,296058.8997
2025-12-02 11:05:00,101959.48,102068.47,101556.35,101598.84,2.7514,280040.2253
2025-12-02 11:10:00,101598.84,101708.88,101545.19,101685.18,3.0936,314442.7305
2025-12-02 11:15:00,101685.18,102074.48,101673.62,101950.98,4.9237,501317.7374
2025-12-02 11:20:00,101950.98,102013.16,101598.01,101645.02,2.7245,277346.3339
2025-12-02 11:25:00,101645.02,101796.74,101586.96,101751.94,3.8871,395314.6956
2025-12-02 11:30:00,101751.94,101899.16,101690.35,101877.04,4.8749,496330.6248
2025-12-02 11:35:00,101877.04,101966.4,101735.04,101836.51,2.6505,269968.9805
2025-12-02 11:40:00,101836.51,101914.17,101123.99,101172.73,2.6132,265248.482
2025-12-02 11:45:00,101172.73,101290.86,101108.13,101273.5,3.0444,308159.3963
2025-12-02 11:50:00,101273.5,101453.08,101206.16,101429.39,3.2692,331339.0827
2025-12-02 11:55:00,101429.39,101528.52,101095.96,101144.75,3.5101,355524.9218
2025-12-02 12:00:00,101144.75,101423.71,101124.4,101256.19,2.9366,297189.9519
2025-12-02 12:05:00,101256.19,101283.82,101177.4,101250.29,4.5204,457703.972
2025-12-02 12:10:00,101250.29,101347.6,100843.91,100930.24,4.6383,468883.6124
2025-12-02 12:15:00,100930.24,100945.57,100892.25,100898.61,3.9523,398848.908
2025-12-02 12:20:00,100898.61,100920.26,100529.59,100617.9,3.1264,315007.363
2025-12-02 12:25:00,100617.9,100765.83,100373.11,100675.13,3.3473,336898.5315
2025-12-02 12:30:00,100675.13,100841.0,100431.36,100477.58,4.2171,424137.8566
2025-12-02 12:35:00,100477.58,100563.75,100290.41,100436.15,4.1436,416257.4015
2025-12-02 12:40:00,100436.15,100997.7,100429.33,100930.29,4.5025,453321.8913
2025-12-02 12:45:00,100930.29,101006.88,100658.72,100855.78,2.7199,274414.6514
2025-12-02 12:50:00,100855.78,100943.14,100851.82,100893.06,4.6188,465920.1636
2025-12-02 12:55:00,100893.06,100910.73,100637.3,100704.6,4.15,418317.9703
2025-12-02 13:00:00,100704.6,100707.95,100480.93,100519.77,3.3655,338612.9439
2025-12-02 13:05:00,100519.77,100527.29,99960.13,100095.68,3.4501,346068.6787
2025-12-02 13:10:00,100095.68,100251.78,100067.83,100120.44,3.4402,344391.3042
2025-12-02 13:15:00,100120.44,100337.21,99951.47,100216.31,2.6438,264823.4025
2025-12-02 13:20:00,100216.31,100276.86,100148.94,100168.16,3.44,344657.4487
2025-12-02 13:25:00,100168.16,100239.93,99975.38,100072.29,2.5266,252967.7211
2025-12-02 13:30:00,100072.29,100648.55,100008.48,100643.06,4.3921,440785.2416
2025-12-02 13:35:00,100643.06,100786.54,100074.57,100098.64,3.1359,314753.5649
2025-12-02 13:40:00,100098.64,100179.27,99580.5,99623.81,2.6835,267976.7191
2025-12-02 13:45:00,99623.81,100186.46,99599.73,100105.66,3.614,360910.1768
2025-12-02 13:50:00,100105.66,100170.45,99440.53,99459.43,3.734,372585.4643
2025-12-02 13:55:00,99459.43,99466.31,99400.15,99420.27,3.3125,329394.8178
2025-12-02 14:00:00,99420.27,99510.13,99322.7,99470.57,4.2637,424001.9936
2025-12-02 14:05:00,99470.57,99472.26,99377.77,99441.15,2.7915,277633.0364
2025-12-02 14:10:00,99441.15,99751.26,99386.34,99725.49,2.9519,293957.9538
2025-12-02 14:15:00,99725.49,99735.24,99380.34,99383.32,2.7601,274784.6979
2025-12-02 14:20:00,99383.32,99551.64,99295.93,99344.99,2.6161,259942.2053
2025-12-02 14:25:00,99344.99,99484.56,99231.83,99392.64,3.5827,356010.4951
2025-12-02 14:30:00,99392.64,99720.03,99334.83,99681.71,4.7191,469729.7074
2025-12-02 14:35:00,99681.71,99764.17,99235.31,99324.76,3.3383,332169.1735
2025-12-02 14:40:00,99324.76,99762.12,99298.95,99739.67,2.8254,281218.5476
2025-12-02 14:45:00,99739.67,99812.46,99628.29,99699.49,4.6857,467252.5427
2025-12-02 14:50:00,99699.49,100239.37,99606.84,100089.61,3.9084,390426.0004
2025-12-02 14:55:00,100089.61,100126.62,99662.75,99762.03,2.7687,276659.7523
2025-12-02 15:00:00,99762.03,99832.03,99552.3,99669.84,4.2446,423254.7282
2025-12-02 15:05:00,99669.84,99688.61,99350.99,99501.75,3.5073,349280.9908
2025-12-02 15:10:00,99501.75,99934.86,99391.21,99789.76,3.2406,322910.0626
2025-12-02 15:15:00,99789.76,99814.92,99709.15,99781.85,3.0301,302358.606
2025-12-02 15:20:00,99781.85,99783.15,99591.02,99640.01,2.508,250077.7944
2025-12-02 15:25:00,99640.01,99649.84,99501.65,99509.57,2.9625,294991.6865
2025-12-02 15:30:00,99509.57,99652.74,99382.11,99432.31,2.8694,285416.9759
2025-12-02 15:35:00,99432.31,99670.14,99327.33,99640.21,2.9621,294831.6481
2025-12-02 15:40:00,99640.21,99680.36,99467.31,99608.13,3.9085,389377.0214
2025-12-02 15:45:00,99608.13,99620.95,99096.6,99251.36,5.2891,525896.377
2025-12-02 15:50:00,99251.36,99486.17,99090.48,99441.34,3.1783,315756.7043
2025-12-02 15:55:00,99441.34,99496.91,99191.31,99206.33,3.0901,306921.8946
2025-12-02 16:00:00,99206.33,99273.1,98522.04,98617.25,2.7991,276859.8906
2025-12-02 16:05:00,98617.25,99312.98,98392.67,99230.87,2.8575,282676.025
2025-12-02 16:10:00,99230.87,99734.09,99121.06,99558.62,3.1209,310198.4776
2025-12-02 16:15:00,99558.62,99568.11,99183.03,99419.64,4.3787,435634.3382
2025-12-02 16:20:00,99419.64,99537.2,99322.49,99495.32,2.6225,260825.1511
2025-12-02 16:25:00,99495.32,99622.37,99471.22,99587.27,2.929,291555.495
2025-12-02 16:30:00,99587.27,99806.16,99553.47,99772.97,2.5366,252846.4545
2025-12-02 16:35:00,99772.97,100114.65,99613.76,100110.02,4.0774,407501.6451
2025-12-02 16:40:00,100110.02,100168.92,99784.48,99838.0,4.218,421695.1397
2025-12-02 16:45:00,99838.0,100119.94,99104.05,99198.34,2.779,276565.8345
2025-12-02 16:50:00,99198.34,99223.83,99135.48,99182.0,3.3065,327974.2278
2025-12-02 16:55:00,99182.0,99355.33,99164.39,99347.32,2.6891,266931.7647
2025-12-02 17:00:00,99347.32,99448.69,99236.19,99289.23,6.1755,613338.589
2025-12-02 17:05:00,99289.23,99502.04,99287.56,99484.6,2.9856,296734.3483
2025-12-02 17:10:00,99484.6,99905.22,99415.4,99820.1,3.0088,299835.5149
2025-12-02 17:15:00,99820.1,99944.04,99472.98,99529.12,3.578,356634.9394
2025-12-02 17:20:00,99529.12,99859.81,99464.17,99813.71,3.1452,313488.8245
2025-12-02 17:25:00,99813.71,99852.51,99549.86,99621.63,3.4429,343314.3968
2025-12-02 17:30:00,99621.63,100040.69,99590.12,99976.95,3.8377,382998.5194
2025-12-02 17:35:00,99976.95,100056.3,99954.33,99969.0,3.4311,343020.106
2025-12-02 17:40:00,99969.0,99982.0,99695.36,99766.51,2.885,288113.6645
2025-12-02 17:45:00,99766.51,99785.66,99199.64,99199.75,3.5214,350315.9879
2025-12-02 17:50:00,99199.75,99479.81,99056.23,99395.94,3.4534,342915.7712
2025-12-02 17:55:00,99395.94,99480.02,99092.56,99166.59,2.7423,272257.2959
2025-12-02 18:00:00,99166.59,99345.44,99031.23,99087.9,4.0491,401373.4511
2025-12-02 18:05:00,99087.9,99130.46,98966.56,99105.71,4.136,409866.9184
2025-12-02 18:10:00,99105.71,99122.11,98048.82,98207.96,4.0487,399430.257
2025-12-02 18:15:00,98207.96,98313.21,98136.62,98269.73,3.7169,365147.1876
2025-12-02 18:20:00,98269.73,98454.94,98175.96,98410.17,5.9496,585080.9106
2025-12-02 18:25:00,98410.17,98571.15,98407.9,98526.02,4.7113,463917.1484
2025-12-02 18:30:00,98526.02,98562.31,98274.3,98320.68,2.6904,264802.4688
2025-12-02 18:35:00,98320.68,98419.88,98078.08,98078.1,2.5116,246640.0744
2025-12-02 18:40:00,98078.1,98091.79,97908.86,97981.62,3.5839,351330.4548
2025-12-02 18:45:00,97981.62,98008.4,97669.72,97788.17,3.5241,344953.4412
2025-12-02 18:50:00,97788.17,97865.12,97625.39,97648.46,2.742,267942.3861
2025-12-02 18:55:00,97648.46,97909.83,97614.15,97897.73,2.629,257048.1245
2025-12-02 19:00:00,97897.73,98027.05,97682.85,97975.66,2.6678,261280.3107
2025-12-02 19:05:00,97975.66,98475.87,97890.54,98393.85,4.0452,397173.3782
2025-12-02 19:10:00,98393.85,98437.5,98339.15,98420.02,2.8951,284897.0308
2025-12-02 19:15:00,98420.02,98708.66,98407.67,98601.83,3.0627,301713.0093
2025-12-02 19:20:00,98601.83,98655.34,98473.7,98601.99,5.3702,529514.5488
2025-12-02 19:25:00,98601.99,98710.31,98394.12,98439.13,2.6847,264500.6498
2025-12-02 19:30:00,98439.13,98567.82,98276.37,98305.28,2.8756,282878.4275
2025-12-02 19:35:00,98305.28,98589.73,98213.35,98488.78,2.5947,255311.3042
2025-12-02 19:40:00,98488.78,98782.09,98351.06,98686.89,3.5224,347262.0432
2025-12-02 19:45:00,98686.89,98878.53,98609.64,98798.33,3.9068,385766.9658
2025-12-02 19:50:00,98798.33,98944.39,98365.99,98445.79,3.298,325254.5494
2025-12-02 19:55:00,98445.79,98499.23,98300.57,98348.74,2.7035,266016.1273
2025-12-02 20:00:00,98348.74,98449.53,98283.16,98360.81,3.1415,308983.1861
2025-12-02 20:05:00,98360.81,98448.83,98066.68,98293.35,2.7388,269296.706
2025-12-02 20:10:00,98293.35,99074.7,98291.65,99004.79,2.8286,279040.0931
2025-12-02 20:15:00,99004.79,99060.21,98899.57,99011.46,3.8929,385428.9273
2025-12-02 20:20:00,99011.46,99288.09,98972.39,99223.95,2.5245,250224.7091
2025-12-02 20:25:00,99223.95,99477.2,99192.33,99424.24,3.217,319525.84
2025-12-02 20:30:00,99424.24,99593.28,99313.37,99454.62,4.3344,431010.9345
2025-12-02 20:35:00,99454.62,99508.34,99439.11,99503.78,2.8049,279033.3451
2025-12-02 20:40:00,99503.78,99637.2,99293.88,99437.15,3.5356,351689.9046
2025-12-02 20:45:00,99437.15,99584.21,99390.62,99406.35,4.5768,455037.2284
2025-12-02 20:50:00,99406.35,99433.22,99293.61,99412.58,3.2705,325113.8644
2025-12-02 20:55:00,99412.58,99441.01,99186.14,99300.68,3.1971,317654.4616
2025-12-02 21:00:00,99300.68,99322.71,98925.2,98969.58,3.9252,389123.855
2025-12-02 21:05:00,98969.58,99529.7,98897.35,99438.85,4.072,403956.8204
2025-12-02 21:10:00,99438.85,99480.59,99280.74,99369.04,2.5949,257947.159
2025-12-02 21:15:00,99369.04,99382.61,99199.08,99273.69,5.1119,507723.2222
2025-12-02 21:20:00,99273.69,99290.2,98614.97,98794.9,2.5085,248427.5105
2025-12-02 21:25:00,98794.9,98826.68,98722.54,98738.57,4.2161,416406.5406
2025-12-02 21:30:00,98738.57,98874.84,97957.68,98083.38,2.8333,278829.343
2025-12-02 21:35:00,98083.38,98135.34,97816.19,97957.08,3.0777,301678.4202
2025-12-02 21:40:00,97957.08,98672.87,97940.35,98551.97,3.3275,326939.7352
2025-12-02 21:45:00,98551.97,98679.58,98495.07,98677.88,3.1098,306676.67
2025-12-02 21:50:00,98677.88,99229.08,98613.96,99212.03,4.1166,407315.934
2025-12-02 21:55:00,99212.03,99254.21,98795.22,98927.36,2.9445,291712.369
2025-12-02 22:00:00,98927.36,98927.42,98723.22,98834.45,3.2556,321921.0396
2025-12-02 22:05:00,98834.45,99136.38,98792.64,99096.06,2.8323,280304.0267
2025-12-02 22:10:00,99096.06,99101.96,98779.21,98966.23,2.8088,278156.92
2025-12-02 22:15:00,98966.23,99023.91,98793.63,98859.84,2.7265,269689.3852
2025-12-02 22:20:00,98859.84,98977.4,98541.19,98667.25,3.2505,321033.8177
2025-12-02 22:25:00,98667.25,98756.72,98054.3,98114.75,3.4883,343215.5601
2025-12-02 22:30:00,98114.75,98193.57,97428.55,97534.86,3.4135,333920.5939
2025-12-02 22:35:00,97534.86,97622.78,97499.13,97539.04,3.3579,327519.1417
2025-12-02 22:40:00,97539.04,97621.35,97365.54,97570.03,4.4553,434634.9077
2025-12-02 22:45:00,97570.03,98052.61,97491.1,98043.4,4.1629,407158.7884
2025-12-02 22:50:00,98043.4,98124.73,97976.53,97987.77,4.3889,430184.8926
2025-12-02 22:55:00,97987.77,97988.84,97451.22,97561.18,2.9545,288878.5934
2025-12-02 23:00:00,97561.18,97857.8,97332.52,97820.76,2.7487,268521.7245
2025-12-02 23:05:00,97820.76,97984.57,97711.96,97948.93,3.8388,375762.0083
2025-12-02 23:10:00,97948.93,98254.14,97792.14,98148.81,2.8996,284299.0376
2025-12-02 23:15:00,98148.81,98156.01,97969.69,98000.35,3.109,304917.3656
2025-12-02 23:20:00,98000.35,98003.36,97705.99,97801.69,3.8573,377631.7917
2025-12-02 23:25:00,97801.69,98102.35,97743.04,98001.02,3.0782,301363.7903
2025-12-02 23:30:00,98001.02,98060.79,97388.86,97493.63,3.7265,364251.2053
2025-12-02 23:35:00,97493.63,97534.17,97289.16,97357.8,2.8144,274197.2374
2025-12-02 23:40:00,97357.8,97482.43,97031.19,97183.29,3.7236,362193.9278
2025-12-02 23:45:00,97183.29,97278.87,97110.65,97208.16,3.1531,306471.9763
2025-12-02 23:50:00,97208.16,97452.95,97151.25,97330.17,4.3789,425927.1302
2025-12-02 23:55:00,97330.17,97725.04,97296.54,97637.33,2.8128,274197.4551
2025-12-03 00:00:00,97637.33,98496.8,97584.02,98221.89,2.729,267249.4949
2025-12-03 00:05:00,98221.89,98457.98,98193.54,98379.39,4.744,466339.6262
2025-12-03 00:10:00,98379.39,98491.39,98320.43,98447.29,3.027,297895.5344
2025-12-03 00:15:00,98447.29,98749.89,98397.82,98695.07,3.8752,381982.3219
2025-12-03 00:20:00,98695.07,98894.48,98654.4,98825.2,4.5931,453616.6923
2025-12-03 00:25:00,98825.2,98884.68,98726.44,98823.54,2.9839,294879.5192
2025-12-03 00:30:00,98823.54,99105.42,98797.39,99029.74,2.5895,256170.4418
2025-12-03 00:35:00,99029.74,99061.56,98499.8,98578.8,3.219,318051.5688
2025-12-03 00:40:00,98578.8,98731.29,98578.17,98726.86,3.3254,328060.2675
2025-12-03 00:45:00,98726.86,98971.33,98683.15,98933.84,3.1575,312061.1474
2025-12-03 00:50:00,98933.84,99031.53,98252.37,98294.73,3.5785,352888.2352
2025-12-03 00:55:00,98294.73,98533.98,98200.96,98499.22,3.2713,321881.8405
2025-12-03 01:00:00,98499.22,98822.56,98391.79,98701.22,2.8266,278699.7523
2025-12-03 01:05:00,98701.22,98713.95,98434.26,98591.87,3.0108,297006.5983
2025-12-03 01:10:00,98591.87,98711.9,98152.74,98287.41,3.8909,383014.9102
2025-12-03 01:15:00,98287.41,98423.08,98054.56,98101.86,4.6342,455053.3367
2025-12-03 01:20:00,98101.86,98210.98,97759.55,97773.26,3.1854,311966.3141
2025-12-03 01:25:00,97773.26,97864.38,97674.94,97820.2,4.3106,421564.948
2025-12-03 01:30:00,97820.2,97936.94,97678.26,97714.62,2.8254,276227.2202
2025-12-03 01:35:00,97714.62,97798.8,97401.96,97432.1,2.5608,249867.3753
2025-12-03 01:40:00,97432.1,97508.21,97411.9,97441.69,3.6553,356160.2529
2025-12-03 01:45:00,97441.69,97792.95,97279.78,97701.92,3.6619,357297.0721
2025-12-03 01:50:00,97701.92,97759.07,97255.97,97263.28,4.3121,420350.4658
2025-12-03 01:55:00,97263.28,97351.16,96976.19,96994.29,2.5867,251241.1163
